2002-10-25,10:03:00,buy_open,1000,13.72,13.72,-4.00,
2002-10-25,10:06:00,sell_close,1000,13.72,13.63,-88.00,pattern
2002-10-25,10:07:00,sell_open,1000,13.64,13.64,-4.00,
2002-10-25,10:20:00,buy_close,1000,13.64,13.70,-61.50,pattern
2002-10-25,10:21:00,buy_open,1000,13.68,13.68,-4.00,
2002-10-25,10:25:00,sell_close,1000,13.68,13.66,-25.00,pattern
2002-10-25,10:31:00,sell_open,1000,13.63,13.63,-4.00,
2002-10-25,10:47:00,buy_close,1000,13.63,13.62,10.50,pattern
2002-10-25,10:51:00,buy_open,1000,13.69,13.69,-4.00,
2002-10-25,11:15:00,sell_close,1000,13.69,13.67,-22.00,pattern
2002-10-25,11:16:00,sell_open,1000,13.67,13.67,-4.00,
2002-10-25,11:49:00,buy_close,1000,13.67,13.61,51.00,pattern
2002-10-25,11:50:00,buy_open,1000,13.59,13.59,-4.00,
2002-10-25,11:56:00,sell_close,1000,13.59,13.58,-12.00,pattern
2002-10-25,12:01:00,buy_open,1000,13.62,13.62,-4.00,
2002-10-25,12:05:00,sell_close,1000,13.62,13.59,-39.00,pattern
2002-10-25,12:07:00,sell_open,1000,13.59,13.59,-4.00,
2002-10-25,12:10:00,buy_close,1000,13.59,13.59,-4.00,pattern
2002-10-25,12:13:00,sell_open,1000,13.57,13.57,-4.00,
2002-10-25,12:37:00,buy_close,1000,13.57,13.57,-6.50,pattern
2002-10-25,12:39:00,buy_open,1000,13.56,13.56,-4.00,
2002-10-25,12:41:00,sell_close,1000,13.56,13.55,-17.00,pattern
2002-10-25,12:43:00,sell_open,1000,13.52,13.52,-4.00,
2002-10-25,13:24:00,buy_close,1000,13.52,13.49,28.50,float
2002-10-25,13:25:00,sell_open,1000,13.49,13.49,-4.00,
2002-10-25,13:27:00,buy_close,1000,13.49,13.49,-6.50,pattern
2002-10-25,13:28:00,buy_open,1000,13.49,13.49,-4.00,
2002-10-25,13:44:00,sell_close,1000,13.49,13.52,27.50,pattern
2002-10-25,13:47:00,sell_open,1000,13.56,13.56,-4.00,
2002-10-25,13:48:00,buy_close,1000,13.56,13.56,-4.00,pattern
2002-10-25,13:50:00,buy_open,1000,13.56,13.56,-4.00,
2002-10-25,14:06:00,sell_close,1000,13.56,13.57,1.00,pattern
2002-10-25,14:17:00,sell_open,1000,13.51,13.51,-4.00,
2002-10-25,15:05:00,buy_close,1000,13.51,13.37,131.00,pattern
2002-10-25,15:07:00,buy_open,1000,13.39,13.39,-4.00,
2002-10-25,15:10:00,sell_close,1000,13.39,13.36,-34.50,pattern
2002-10-25,15:12:00,sell_open,1000,13.35,13.35,-4.00,
2002-10-25,15:15:00,buy_close,1000,13.35,13.40,-51.00,pattern
2002-10-25,15:17:00,buy_open,1000,13.40,13.40,-4.00,
2002-10-25,15:31:00,sell_close,1000,13.40,13.36,-48.00,pattern
2002-10-25,15:33:00,sell_open,1000,13.36,13.36,-4.00,
2002-10-25,15:37:00,buy_close,1000,13.36,13.36,-4.00,pattern
2002-10-25,15:42:00,buy_open,1000,13.41,13.41,-4.00,
2002-10-25,15:56:00,sell_close,1000,13.41,13.41,-1.00,
2002-10-25,,wavelets,0,0.00,0.00,-262.50,
