2016-08-10,10:02:00,sell_open,1000,28.22,28.22,-4.00,
2016-08-10,10:26:00,buy_close,1000,28.22,28.26,-44.00,pattern
2016-08-10,10:28:00,sell_open,1000,28.26,28.26,-4.00,
2016-08-10,10:32:00,buy_close,1000,28.26,28.36,-109.00,pattern
2016-08-10,10:34:00,buy_open,1000,28.35,28.35,-4.00,
2016-08-10,10:42:00,sell_close,1000,28.35,28.17,-174.00,float
2016-08-10,10:47:00,buy_open,1000,28.31,28.31,-4.00,
2016-08-10,10:53:00,sell_close,1000,28.31,28.33,21.00,pattern
2016-08-10,10:54:00,sell_open,1000,28.30,28.30,-4.00,
2016-08-10,10:55:00,buy_close,1000,28.30,28.28,16.00,pattern
2016-08-10,11:00:00,sell_open,1000,28.31,28.31,-4.00,
2016-08-10,11:06:00,buy_close,1000,28.31,28.28,21.00,pattern
2016-08-10,11:09:00,sell_open,1000,28.22,28.22,-4.00,
2016-08-10,11:29:00,buy_close,1000,28.22,28.01,196.00,pattern
2016-08-10,11:32:00,sell_open,1000,27.95,27.95,-4.00,
2016-08-10,11:44:00,buy_close,1000,27.95,27.97,-29.00,pattern
2016-08-10,11:45:00,buy_open,1000,27.96,27.96,-4.00,
2016-08-10,11:59:00,sell_close,1000,27.96,27.99,21.00,pattern
2016-08-10,12:14:00,buy_open,1000,28.05,28.05,-4.00,
2016-08-10,12:23:00,sell_close,1000,28.05,28.01,-44.00,pattern
2016-08-10,12:24:00,sell_open,1000,27.99,27.99,-4.00,
2016-08-10,12:53:00,buy_close,1000,27.99,27.97,6.00,pattern
2016-08-10,12:57:00,buy_open,1000,27.97,27.97,-4.00,
2016-08-10,13:18:00,sell_close,1000,27.97,27.93,-44.00,pattern
2016-08-10,13:19:00,sell_open,1000,27.92,27.92,-4.00,
2016-08-10,13:29:00,buy_close,1000,27.92,27.97,-59.00,pattern
2016-08-10,13:31:00,buy_open,1000,27.97,27.97,-4.00,
2016-08-10,13:53:00,sell_close,1000,27.97,28.03,56.00,pattern
2016-08-10,13:55:00,buy_open,1000,28.02,28.02,-4.00,
2016-08-10,13:58:00,sell_close,1000,28.02,27.99,-39.00,pattern
2016-08-10,14:00:00,sell_open,1000,27.98,27.98,-4.00,
2016-08-10,14:04:00,buy_close,1000,27.98,28.01,-34.00,pattern
2016-08-10,14:06:00,buy_open,1000,28.01,28.01,-4.00,
2016-08-10,14:10:00,sell_close,1000,28.01,27.97,-44.00,pattern
2016-08-10,14:11:00,sell_open,1000,27.97,27.97,-4.00,
2016-08-10,14:56:00,buy_close,1000,27.97,27.83,141.00,pattern
2016-08-10,14:59:00,sell_open,1000,27.84,27.84,-4.00,
2016-08-10,15:12:00,buy_close,1000,27.84,27.85,-14.00,pattern
2016-08-10,15:13:00,buy_open,1000,27.84,27.84,-4.00,
2016-08-10,15:14:00,sell_close,1000,27.84,27.86,16.00,pattern
2016-08-10,15:16:00,buy_open,1000,27.86,27.86,-4.00,
2016-08-10,15:21:00,sell_close,1000,27.86,27.85,-14.00,pattern
2016-08-10,15:22:00,sell_open,1000,27.85,27.85,-4.00,
2016-08-10,15:56:00,buy_close,1000,27.85,27.72,126.00,
2016-08-10,,wavelets,0,0.00,0.00,-115.99,
