2011-02-28,10:02:00,sell_open,1000,49.28,49.28,-4.00,
2011-02-28,10:17:00,buy_close,1000,49.28,49.25,16.00,pattern
2011-02-28,10:18:00,buy_open,1000,49.24,49.24,-4.00,
2011-02-28,10:22:00,sell_close,1000,49.24,49.13,-114.00,pattern
2011-02-28,10:23:00,sell_open,1000,49.11,49.11,-4.00,
2011-02-28,10:38:00,buy_close,1000,49.11,49.03,86.00,pattern
2011-02-28,10:39:00,buy_open,1000,49.00,49.00,-4.00,
2011-02-28,10:45:00,sell_close,1000,49.00,48.93,-74.00,pattern
2011-02-28,10:47:00,sell_open,1000,48.90,48.90,-4.00,
2011-02-28,10:59:00,buy_close,1000,48.90,49.09,-194.00,pattern
2011-02-28,11:00:00,buy_open,1000,49.07,49.07,-4.00,
2011-02-28,11:25:00,sell_close,1000,49.07,49.19,121.00,pattern
2011-02-28,11:30:00,sell_open,1000,49.17,49.17,-4.00,
2011-02-28,12:02:00,buy_close,1000,49.17,49.08,81.00,pattern
2011-02-28,12:04:00,buy_open,1000,49.08,49.08,-4.00,
2011-02-28,12:25:00,sell_close,1000,49.08,49.11,26.00,pattern
2011-02-28,12:26:00,sell_open,1000,49.11,49.11,-4.00,
2011-02-28,12:27:00,buy_close,1000,49.11,49.12,-9.00,pattern
2011-02-28,12:29:00,buy_open,1000,49.14,49.14,-4.00,
2011-02-28,12:42:00,sell_close,1000,49.14,49.12,-24.00,pattern
2011-02-28,12:43:00,sell_open,1000,49.16,49.16,-4.00,
2011-02-28,13:39:00,buy_close,1000,49.16,48.99,171.00,float
2011-02-28,13:43:00,buy_open,1000,48.93,48.93,-4.00,
2011-02-28,13:49:00,sell_close,1000,48.93,48.89,-44.00,pattern
2011-02-28,13:51:00,sell_open,1000,48.87,48.87,-4.00,
2011-02-28,14:06:00,buy_close,1000,48.87,48.93,-69.00,pattern
2011-02-28,14:08:00,buy_open,1000,48.90,48.90,-4.00,
2011-02-28,14:09:00,sell_close,1000,48.90,48.91,6.00,pattern
2011-02-28,14:10:00,sell_open,1000,48.95,48.95,-4.00,
2011-02-28,14:12:00,buy_close,1000,48.95,48.99,-39.00,pattern
2011-02-28,14:13:00,buy_open,1000,48.98,48.98,-4.00,
2011-02-28,14:29:00,sell_close,1000,48.98,49.01,26.00,pattern
2011-02-28,14:33:00,buy_open,1000,49.01,49.01,-4.00,
2011-02-28,14:34:00,sell_close,1000,49.01,49.01,1.00,pattern
2011-02-28,14:37:00,buy_open,1000,49.08,49.08,-4.00,
2011-02-28,15:01:00,sell_close,1000,49.08,49.05,-29.00,pattern
2011-02-28,15:07:00,sell_open,1000,49.04,49.04,-4.00,
2011-02-28,15:16:00,buy_close,1000,49.04,49.11,-74.00,pattern
2011-02-28,15:18:00,buy_open,1000,49.14,49.14,-4.00,
2011-02-28,15:56:00,sell_close,1000,49.14,49.84,696.00,
2011-02-28,,wavelets,0,0.00,0.00,480.00,
