2015-11-13,10:02:00,sell_open,1000,28.51,28.51,-4.00,
2015-11-13,10:25:00,buy_close,1000,28.51,28.35,161.00,pattern
2015-11-13,10:26:00,buy_open,1000,28.40,28.40,-4.00,
2015-11-13,10:49:00,sell_close,1000,28.40,28.49,86.00,pattern
2015-11-13,10:52:00,buy_open,1000,28.47,28.47,-4.00,
2015-11-13,11:12:00,sell_close,1000,28.47,28.51,36.00,pattern
2015-11-13,11:14:00,sell_open,1000,28.51,28.51,-4.00,
2015-11-13,11:32:00,buy_close,1000,28.51,28.51,-9.00,pattern
2015-11-13,11:33:00,buy_open,1000,28.56,28.56,-4.00,
2015-11-13,12:23:00,sell_close,1000,28.56,28.99,426.00,float
2015-11-13,12:24:00,sell_open,1000,28.97,28.97,-4.00,
2015-11-13,12:52:00,buy_close,1000,28.97,28.90,56.00,pattern
2015-11-13,12:53:00,buy_open,1000,28.91,28.91,-4.00,
2015-11-13,13:05:00,sell_close,1000,28.91,28.77,-144.00,pattern
2015-11-13,13:06:00,sell_open,1000,28.74,28.74,-4.00,
2015-11-13,13:22:00,buy_close,1000,28.74,28.67,61.00,pattern
2015-11-13,13:25:00,sell_open,1000,28.68,28.68,-4.00,
2015-11-13,13:27:00,buy_close,1000,28.68,28.67,6.00,pattern
2015-11-13,13:31:00,buy_open,1000,28.73,28.73,-4.00,
2015-11-13,13:40:00,sell_close,1000,28.73,28.64,-94.00,pattern
2015-11-13,13:42:00,sell_open,1000,28.69,28.69,-4.00,
2015-11-13,13:43:00,buy_close,1000,28.69,28.69,6.00,pattern
2015-11-13,13:48:00,sell_open,1000,28.69,28.69,-4.00,
2015-11-13,13:51:00,buy_close,1000,28.69,28.72,-39.00,pattern
2015-11-13,13:52:00,buy_open,1000,28.76,28.76,-4.00,
2015-11-13,14:06:00,sell_close,1000,28.76,28.74,-29.00,pattern
2015-11-13,14:07:00,sell_open,1000,28.74,28.74,-4.00,
2015-11-13,14:13:00,buy_close,1000,28.74,28.76,-34.00,pattern
2015-11-13,14:14:00,buy_open,1000,28.76,28.76,-4.00,
2015-11-13,14:46:00,sell_close,1000,28.76,28.85,86.00,pattern
2015-11-13,14:47:00,sell_open,1000,28.83,28.83,-4.00,
2015-11-13,15:05:00,buy_close,1000,28.83,28.83,-4.00,pattern
2015-11-13,15:06:00,buy_open,1000,28.82,28.82,-4.00,
2015-11-13,15:13:00,sell_close,1000,28.82,28.82,-4.00,pattern
2015-11-13,15:16:00,buy_open,1000,28.79,28.79,-4.00,
2015-11-13,15:17:00,sell_close,1000,28.79,28.78,-14.00,pattern
2015-11-13,15:19:00,sell_open,1000,28.76,28.76,-4.00,
2015-11-13,15:30:00,buy_close,1000,28.76,28.75,6.00,pattern
2015-11-13,15:33:00,buy_open,1000,28.81,28.81,-4.00,
2015-11-13,15:48:00,sell_close,1000,28.81,28.78,-34.00,pattern
2015-11-13,,wavelets,0,0.00,0.00,445.01,
