2003-02-11,10:07:00,sell_open,1000,14.82,14.82,-4.00,
2003-02-11,10:11:00,buy_close,1000,14.82,14.83,-9.00,pattern
2003-02-11,10:15:00,sell_open,1000,14.80,14.80,-4.00,
2003-02-11,10:23:00,buy_close,1000,14.80,14.80,1.50,pattern
2003-02-11,10:26:00,sell_open,1000,14.77,14.77,-4.00,
2003-02-11,10:31:00,buy_close,1000,14.77,14.80,-35.00,pattern
2003-02-11,10:33:00,buy_open,1000,14.81,14.81,-4.00,
2003-02-11,10:36:00,sell_close,1000,14.81,14.78,-28.00,pattern
2003-02-11,10:37:00,sell_open,1000,14.78,14.78,-4.00,
2003-02-11,10:39:00,buy_close,1000,14.78,14.80,-15.00,pattern
2003-02-11,10:40:00,buy_open,1000,14.80,14.80,-4.00,
2003-02-11,10:57:00,sell_close,1000,14.80,14.78,-23.00,pattern
2003-02-11,10:59:00,sell_open,1000,14.81,14.81,-4.00,
2003-02-11,11:01:00,buy_close,1000,14.81,14.85,-49.50,pattern
2003-02-11,11:05:00,sell_open,1000,14.79,14.79,-4.00,
2003-02-11,11:07:00,buy_close,1000,14.79,14.79,-4.00,pattern
2003-02-11,11:09:00,buy_open,1000,14.82,14.82,-4.00,
2003-02-11,11:16:00,sell_close,1000,14.82,14.78,-43.00,pattern
2003-02-11,11:18:00,sell_open,1000,14.78,14.78,-4.00,
2003-02-11,11:52:00,buy_close,1000,14.78,14.69,81.00,pattern
2003-02-11,11:56:00,sell_open,1000,14.69,14.69,-4.00,
2003-02-11,12:11:00,buy_close,1000,14.69,14.64,43.00,pattern
2003-02-11,12:16:00,buy_open,1000,14.69,14.69,-4.00,
2003-02-11,12:31:00,sell_close,1000,14.69,14.67,-24.00,pattern
2003-02-11,12:32:00,sell_open,1000,14.67,14.67,-4.00,
2003-02-11,12:39:00,buy_close,1000,14.67,14.67,-11.00,pattern
2003-02-11,12:45:00,buy_open,1000,14.68,14.68,-4.00,
2003-02-11,13:10:00,sell_close,1000,14.68,14.67,-20.00,pattern
2003-02-11,13:11:00,sell_open,1000,14.67,14.67,-4.00,
2003-02-11,13:33:00,buy_close,1000,14.67,14.66,6.00,pattern
2003-02-11,13:34:00,buy_open,1000,14.66,14.66,-4.00,
2003-02-11,13:37:00,sell_close,1000,14.66,14.64,-23.00,pattern
2003-02-11,13:39:00,buy_open,1000,14.65,14.65,-4.00,
2003-02-11,13:41:00,sell_close,1000,14.65,14.65,-4.00,pattern
2003-02-11,13:43:00,sell_open,1000,14.64,14.64,-4.00,
2003-02-11,13:52:00,buy_close,1000,14.64,14.66,-30.00,pattern
2003-02-11,13:54:00,buy_open,1000,14.68,14.68,-4.00,
2003-02-11,14:06:00,sell_close,1000,14.68,14.67,-22.00,pattern
2003-02-11,14:09:00,buy_open,1000,14.65,14.65,-4.00,
2003-02-11,14:11:00,sell_close,1000,14.65,14.63,-28.00,pattern
2003-02-11,14:12:00,sell_open,1000,14.63,14.63,-4.00,
2003-02-11,15:15:00,buy_close,1000,14.63,14.60,30.00,float
2003-02-11,15:16:00,sell_open,1000,14.60,14.60,-4.00,
2003-02-11,15:18:00,buy_close,1000,14.60,14.59,6.00,pattern
2003-02-11,15:22:00,sell_open,1000,14.64,14.64,-4.00,
2003-02-11,15:24:00,buy_close,1000,14.64,14.64,1.00,pattern
2003-02-11,15:25:00,buy_open,1000,14.64,14.64,-4.00,
2003-02-11,15:37:00,sell_close,1000,14.64,14.60,-43.00,pattern
2003-02-11,15:39:00,sell_open,1000,14.59,14.59,-4.00,
2003-02-11,15:47:00,buy_close,1000,14.59,14.63,-47.50,pattern
2003-02-11,,wavelets,0,0.00,0.00,-390.50,
