2006-06-26,10:04:00,sell_open,1000,37.22,37.22,-4.00,
2006-06-26,10:05:00,buy_close,1000,37.22,37.16,51.00,pattern
2006-06-26,10:06:00,buy_open,1000,37.15,37.15,-4.00,
2006-06-26,10:15:00,sell_close,1000,37.15,37.15,-9.00,pattern
2006-06-26,10:17:00,sell_open,1000,37.15,37.15,-4.00,
2006-06-26,10:24:00,buy_close,1000,37.15,37.26,-114.00,pattern
2006-06-26,10:25:00,buy_open,1000,37.26,37.26,-4.00,
2006-06-26,10:41:00,sell_close,1000,37.26,37.26,-9.00,pattern
2006-06-26,10:42:00,sell_open,1000,37.22,37.22,-4.00,
2006-06-26,11:05:00,buy_close,1000,37.22,37.11,101.00,pattern
2006-06-26,11:07:00,buy_open,1000,37.11,37.11,-4.00,
2006-06-26,11:13:00,sell_close,1000,37.11,37.03,-89.00,pattern
2006-06-26,11:14:00,sell_open,1000,36.99,36.99,-4.00,
2006-06-26,11:20:00,buy_close,1000,36.99,37.07,-84.00,pattern
2006-06-26,11:24:00,buy_open,1000,37.18,37.18,-4.00,
2006-06-26,11:38:00,sell_close,1000,37.18,37.12,-64.00,pattern
2006-06-26,11:40:00,sell_open,1000,37.08,37.08,-4.00,
2006-06-26,11:53:00,buy_close,1000,37.08,37.08,-4.00,pattern
2006-06-26,11:55:00,buy_open,1000,37.11,37.11,-4.00,
2006-06-26,12:16:00,sell_close,1000,37.11,37.28,166.00,pattern
2006-06-26,12:17:00,sell_open,1000,37.28,37.28,-4.00,
2006-06-26,12:20:00,buy_close,1000,37.28,37.26,6.00,pattern
2006-06-26,12:22:00,sell_open,1000,37.25,37.25,-4.00,
2006-06-26,12:39:00,buy_close,1000,37.25,37.38,-134.00,float
2006-06-26,12:41:00,buy_open,1000,37.44,37.44,-4.00,
2006-06-26,13:24:00,sell_close,1000,37.44,37.57,121.00,pattern
2006-06-26,13:25:00,sell_open,1000,37.59,37.59,-4.00,
2006-06-26,13:36:00,buy_close,1000,37.59,37.65,-69.00,pattern
2006-06-26,13:38:00,buy_open,1000,37.62,37.62,-4.00,
2006-06-26,13:45:00,sell_close,1000,37.62,37.57,-54.00,pattern
2006-06-26,13:46:00,sell_open,1000,37.56,37.56,-4.00,
2006-06-26,14:00:00,buy_close,1000,37.56,37.65,-89.00,pattern
2006-06-26,14:01:00,buy_open,1000,37.65,37.65,-4.00,
2006-06-26,14:15:00,sell_close,1000,37.65,37.61,-39.00,pattern
2006-06-26,14:16:00,sell_open,1000,37.62,37.62,-4.00,
2006-06-26,14:38:00,buy_close,1000,37.62,37.66,-44.00,pattern
2006-06-26,14:39:00,buy_open,1000,37.67,37.67,-4.00,
2006-06-26,15:09:00,sell_close,1000,37.67,37.82,141.00,pattern
2006-06-26,15:10:00,sell_open,1000,37.81,37.81,-4.00,
2006-06-26,15:24:00,buy_close,1000,37.81,37.75,56.00,pattern
2006-06-26,15:26:00,sell_open,1000,37.76,37.76,-4.00,
2006-06-26,15:28:00,buy_close,1000,37.76,37.76,-4.00,pattern
2006-06-26,15:30:00,buy_open,1000,37.75,37.75,-4.00,
2006-06-26,15:33:00,sell_close,1000,37.75,37.72,-29.00,pattern
2006-06-26,15:35:00,sell_open,1000,37.78,37.78,-4.00,
2006-06-26,15:37:00,buy_close,1000,37.78,37.81,-29.00,pattern
2006-06-26,15:38:00,buy_open,1000,37.82,37.82,-4.00,
2006-06-26,15:52:00,sell_close,1000,37.82,37.82,-4.00,pattern
2006-06-26,,wavelets,0,0.00,0.00,-321.99,
